"X","Y","OBJECTID","PID","SSL","PMPROPERTYID","UBID","PROPERTYNAME","PMPARENTPROPERTYID","PARENTPROPERTYNAME","ADDRESSOFRECORD","OWNEROFRECORD","WARD","REPORTEDADDRESS","CITY","STATE","POSTALCODE","YEARBUILT","PRIMARYPROPERTYTYPE_EPACALC","TAXRECORDFLOORAREA","REPORTEDBUILDINGGROSSFLOORAREA","BEPS","BEPS_METRIC_TYPE","BEPS_PROPERTY_GROUP","PROPERTY_BEPS_METRIC_YEAR","PROPERTY_BEPS_METRIC","MEETS_BEPS","DISTANCE_FROM_BEPS_ESTIMATED","PERFORMANCE_REQUIREMENT_EST","LATITUDE","LONGITUDE","XCOORD","YCOORD","MAR_ID","GIS_ID","GLOBALID","LASTUPDATE"
-77.0330865291515,38.8971339882665,107538,PM2539114,0225    0803,2539114,,The Hotel Washington,,,1434 F ST NW,ISTITHMAR HOTELS WASHINGTON LLC,2,515 15th ST NW,WASHINGTON,DC,20004,1917,Hotel,216200,225000,54,ENERGYSTARSCORE,Hotel,2019,49,Does Not Meet BEPS,-4.03%,-4.03%,38.8971262,-77.03308424,397130.02960841,136586.80679127,279820,,{DF9A5348-F5E1-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0497744174354,38.9034060234732,108021,PM3682457,0052    0805,3682457,,One Washington Circle,,,1 WASHINGTON CIR NW,GEORGE WASHINGTON UNIVERSITY,2,1 Washington Circle,WASHINGTON,DC,20037,1963,Hotel,128480,102730,54,ENERGYSTARSCORE,Hotel,2019,49,Does Not Meet BEPS,-4.03%,-4.03%,38.90339824,-77.04977212,395682.77984334,137283.71039457,242366,,{DF9A5348-F7C4-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0399542163879,38.9093490725042,107637,PM16852057,0157    0107,16852057,,Avondale,,,1734 P ST NW,AVONDALE COOPERATIVE APARTMENTS INC,2,1734 P St,WASHINGTON,DC,20036,1914,Multifamily Housing,54900,59544,66,ENERGYSTARSCORE,Multifamily Housing,2019,60,Does Not Meet BEPS,-4.16%,-4.16%,38.90934128,-77.03995192,396534.86998578,137943.01756566,241726,,{DF9A5348-F644-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0368107054573,38.9322582712787,107695,PM3633445,2609    0858,3633445,,Park Monroe,,,3300 16TH ST NW,3300 LLC,1,3300 16th Street NW,WASHINGTON,DC,20010,1964,Multifamily Housing,110000,105291,66,ENERGYSTARSCORE,Multifamily Housing,2019,60,Does Not Meet BEPS,-4.16%,-4.16%,38.93225048,-77.03680841,396808.53986875,140486.01722732,233596,,{DF9A5348-F67E-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0574935780595,38.9332648928059,108182,PM4260417,2084    0023,4260417,,Parkway Apartments,,,3220 CONNECTICUT AVE NW,DARO REALTY INC,3,3220 Connecticut Ave. NW,WASHINGTON,DC,20008,1928,Multifamily Housing,74076,76000,66,ENERGYSTARSCORE,Multifamily Housing,2019,60,Does Not Meet BEPS,-4.16%,-4.16%,38.9332571,-77.05749127,395015.3103975,140598.68699423,277288,,{DF9A5348-F865-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0730452360012,38.9323779879161,108052,PM3857668,1920    0055,3857668,,The Elaine Apartments - ln172,,,3210 WISCONSIN AVE NW,ELIZABETH G KOSSOW TRUSTEE,3,3210 Wisconsin Ave NW,WASHINGTON,DC,20016,1954,Multifamily Housing,92070,92070,66,ENERGYSTARSCORE,Multifamily Housing,2019,60,Does Not Meet BEPS,-4.16%,-4.16%,38.9323702,-77.07304293,393666.84980425,140501.19745308,221523,,{DF9A5348-F7E3-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0747284455942,38.9628790609587,107864,PM3982177,1858    0051,3982177,,The Brittany Apartments,,,5432 CONNECTICUT AVE NW,BCB APARTMENTS LLC,3,"5432 Connecticut Avenue, N.W.",WASHINGTON,DC,20015,1963,Multifamily Housing,71469,71469,66,ENERGYSTARSCORE,Multifamily Housing,2019,60,Does Not Meet BEPS,-4.16%,-4.16%,38.96287126,-77.07472613,393523.68042751,143887.20667956,263802,,{DF9A5348-F727-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-76.997443153502,38.8416682029367,108600,PM6701704,5973    0016,6701704,,Randle Hill Apartments,,,3344 6TH ST SE,RANDLE HILL LLC,8,3300 6th Street SE,WASHINGTON,DC,20032,1966,Multifamily Housing,210652,175500,66,ENERGYSTARSCORE,Multifamily Housing,2019,60,Does Not Meet BEPS,-4.16%,-4.16%,38.84166043,-76.99744087,400222.17037456,130429.17739764,297993,,{DF9A5348-FA07-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0221878219514,38.9136727478069,108042,PM3795742,0419    0036,3795742,,New Lincoln Westmoreland LLC,,,1734 7TH ST NW,LINCOLN-WESTMORELAND HOUSING,6,"1730 7th St, NW",WASHINGTON,DC,20001,1972,Multifamily Housing,100794,124702,66,ENERGYSTARSCORE,Multifamily Housing,2019,60,Does Not Meet BEPS,-4.16%,-4.16%,38.91366496,-77.02218553,398075.91005817,138422.45725743,279356,,{DF9A5348-F7D9-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-76.9693980129288,38.8570575702605,108498,PM4769644,5730    0218,4769644,,Roundtree Residences,,,2513 ALABAMA AVE SE,ALABAMA AVE AFFORDABLE HOUSING L P,8,"2515 Alabama Avenue, SE",WASHINGTON,DC,20020,2012,Multifamily Housing,94557,77399,66,ENERGYSTARSCORE,Multifamily Housing,2019,60,Does Not Meet BEPS,-4.16%,-4.16%,38.85704979,-76.96939574,402656.33013344,132137.94704542,309359,,{DF9A5348-F9A1-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0557817797827,38.910286842649,107696,PM3634687,1266    0304,3634687,,Kew Gardens,Not Applicable: Standalone Property,Not Applicable: Standalone Property,2700 Q ST NW,KEW BUILDING LLC,2,2700 Q St NW,WASHINGTON,DC,20007,1925,Multifamily Housing,120054,118500,66,ENERGYSTARSCORE,Multifamily Housing,2019,60,Does Not Meet BEPS,-4.16%,-4.16%,38.91027905,-77.05577948,395162.1698477,138047.83750507,272707,,{DF9A5348-F67F-29BB-E053-792F520AEC22},2022/05/10 00:00:00+00
-77.0370455741479,38.9310196447152,107798,PM3541282,2608    1039,3541282,,Majestic Apartments,,,3200 16TH ST NW,AMBASSADOR INC,1,3200 16th St,WASHINGTON,DC,20010,1938,Multifamily Housing,126238,126238,66,ENERGYSTARSCORE,Multifamily Housing,2019,60,Does Not Meet BEPS,-4.16%,-4.16%,38.93101185,-77.03704328,396788.11975528,140348.52681721,802301,,{DF9A5348-F6E5-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0422396807192,38.9053380217046,107613,PM1569687,0140    0095,1569687,,1800 M Street,,,1800 M ST NW,1800 M STREET OWNER LP,2,"1800 M Street, NW",WASHINGTON,DC,20036,1975,Office,550211,615244.4,71,ENERGYSTARSCORE,Office_all,2019,68,Does Not Meet BEPS,-4.72%,-4.72%,38.90533023,-77.04223738,396336.44032099,137497.84755504,241302,,{DF9A5348-F62C-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0843812583009,38.9593094830454,107640,PM1711353,1661    0817,1711353,,Chevy Chase Plaza,,,5301 WISCONSIN AVE NW,5301 WISCONSIN AVENUE ASSOCIATES,3,"5301 Wisconsin Avenue, NW",WASHINGTON,DC,20015,1989,Office,250155,185198,71,ENERGYSTARSCORE,Office_all,2019,68,Does Not Meet BEPS,-4.72%,-4.72%,38.95930169,-77.08437894,392686.73042125,143491.68043809,265946,,{DF9A5348-F647-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0375739048779,38.9005884462442,107491,PM3281658,0186    0041,3281658,,US Chamber of Commerce,,,1615 H STREET NW,CHAMBER OF COMMERCE OF THE USA,2,1615 H street,WASHINGTON,DC,20062,1922,Office,200891,200891,71,ENERGYSTARSCORE,Office_all,2019,68,Does Not Meet BEPS,-4.72%,-4.72%,38.90058066,-77.03757161,396740.91996575,136970.43007438,804516,,{DF9A5348-F5B2-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0299960101762,38.9005809808921,107240,PM1435721,0250    0047,1435721,,1301 New York Ave,,,1301 NEW YORK AVE NW,1301 NEW YOUR OWNER LLC,2,"1301 New York Ave., NW",WASHINGTON,DC,20001,1983,Office,257822,207599,71,ENERGYSTARSCORE,Office_all,2019,68,Does Not Meet BEPS,-4.72%,-4.72%,38.90057319,-77.02999372,397398.24976246,136969.3575897,279022,,{DF9A5348-F4B7-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.043859724471,38.9045561212421,107813,PM3350280,0117    0078,3350280,,"Prudence, LLC",,,1120 19TH ST NW,PRUDENCE LLC,2,"1120 19th Street, NW",WASHINGTON,DC,20036,1974,Office,110550,116140,71,ENERGYSTARSCORE,Office_all,2019,68,Does Not Meet BEPS,-4.72%,-4.72%,38.90454833,-77.04385743,396195.87973944,137411.11658245,241074,,{DF9A5348-F6F4-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0255042589916,38.8964351560975,108311,PM4865660,0377    0038,4865660,,999 E Street,,,999 E ST NW,RN 999 E STREET LLC,2,"999 E Street, NW",WASHINGTON,DC,20004,1930,Office,183430,188671,71,ENERGYSTARSCORE,Office_all,2019,68,Does Not Meet BEPS,-4.72%,-4.72%,38.89642737,-77.02550197,397787.74980314,136509.0200477,239820,,{DF9A5348-F8E6-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0469546633086,38.9043761114985,107223,PM13149,0072    0076,13149,,2101 L St NW,,,1116 21ST ST NW,CESC 2101 L STREET LLC,2,2101 L St NW,WASHINGTON,DC,20037,1975,Office,370000,406191,71,ENERGYSTARSCORE,Office_all,2019,68,Does Not Meet BEPS,-4.72%,-4.72%,38.90436832,-77.04695236,395927.42042333,137391.26753679,242479,,{DF9A5348-F4A6-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0507478875578,38.9069466081733,107549,PM2656301,0036    0048,2656301,,2300 N Street,,,2300 N ST NW,TR 2300 N STREET CORP,2,2300 N Street,WASHINGTON,DC,20037,1986,Office,451902,304484,71,ENERGYSTARSCORE,Office_all,2019,68,Does Not Meet BEPS,-4.72%,-4.72%,38.90693882,-77.05074559,395598.55980866,137676.78994804,242335,,{DF9A5348-F5EC-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0438715227732,38.9053689405296,107860,PM3490065,0117    0079,3490065,,1900 M,,,1900 M ST NW,1900 M L L C,2,1900 M Street NW,WASHINGTON,DC,20036,1975,Office,112182,111181.4,71,ENERGYSTARSCORE,Office_all,2019,68,Does Not Meet BEPS,-4.72%,-4.72%,38.90536115,-77.04386923,396194.89958759,137501.34667975,243290,,{DF9A5348-F723-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0425620557751,38.9018981452627,107631,PM16591,0106    0049,16591,,International Square,,,1835 I ST NW,CARR CRHP PROPERTIES LLC,2,"1875 Eye Street, NW",WASHINGTON,DC,20006,1978,Office,1185122,1343643,71,ENERGYSTARSCORE,Office_all,2019,68,Does Not Meet BEPS,-4.72%,-4.72%,38.90189036,-77.04255976,396308.29990197,137116.00719201,279443,,{DF9A5348-F63E-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0287604524546,38.9001191807624,107558,PM2706378,0287    0813,2706378,,1212 New York Avenue NW,,,1212 NEW YORK AVE NW,JAGUAR PROPERTIES LLC,2,1212 New York Avenue NW,WASHINGTON,DC,20005,1987,Office,155790,106891,71,ENERGYSTARSCORE,Office_all,2019,68,Does Not Meet BEPS,-4.72%,-4.72%,38.90011139,-77.02875816,397505.40999593,136918.05959879,240929,,{DF9A5348-F5F5-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0482268038853,38.9054602801207,106951,PM10410941,0070    0880,10410941,,274-Hyatt Place Georgetown,,,2109 M ST NW,2121 M STREET LLC,2,2121 M Street NW,WASHINGTON,DC,20037,2015,Hotel,125280,110173,54,ENERGYSTARSCORE,Hotel,2019,48,Does Not Meet BEPS,-4.81%,-4.81%,38.90545249,-77.0482245,395817.14043333,137511.67670872,310698,,{DF9A5348-F396-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0315897979709,38.9029276794382,108640,PM6773549,0248    0812,6773549,,Copy of Hamilton Hotel DC,,,1001 14TH ST NW,EOS DCH OWNER LLC,2,1001 14th St. N.W.,WASHINGTON,DC,20005,1921,Hotel,146425,222000,54,ENERGYSTARSCORE,Hotel,2019,48,Does Not Meet BEPS,-4.81%,-4.81%,38.90291989,-77.0315875,397260.09038317,137229.90679681,240644,,{DF9A5348-FA2F-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9727478672721,38.8741336697739,106954,PM10420376,5560    0055,10420376,,The Grays on Pennsylvania Ave (gr274),,,2323 PENNSYLVANIA AVE SE,2300 PENNSYLVANIA AVENUE LLC,7,2323 Pennsylvania Ave SE,WASHINGTON,DC,20019,2009,Multifamily Housing,76800,101799,66,ENERGYSTARSCORE,Multifamily Housing,2019,59,Does Not Meet BEPS,-4.81%,-4.81%,38.87412589,-76.97274559,402365.01032951,134033.42746834,48543,,{DF9A5348-F399-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0477262712483,38.9179555070337,107979,PM3992793,2527    0837,3992793,,2100 Connecticut Ave,Not Applicable: Standalone Property,Not Applicable: Standalone Property,2100 CONNECTICUT AVE NW,COLUMBIA REALTY VENTURE LLC,2,"2100 Connecticut Ave, NW",WASHINGTON,DC,20008,1941,Multifamily Housing,76594,65964,66,ENERGYSTARSCORE,Multifamily Housing,2019,59,Does Not Meet BEPS,-4.81%,-4.81%,38.91794772,-77.04772397,395861.28015213,138898.72733323,234998,,{DF9A5348-F79A-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0265242113005,38.9729780056017,108009,PM3997889,2968    0801,3997889,,Normandie,,,6817 GEORGIA AVE NW,NORMANDIE LLC,4,6817 Georgia Ave,WASHINGTON,DC,20012,1936,Multifamily Housing,91752,91752,66,ENERGYSTARSCORE,Multifamily Housing,2019,59,Does Not Meet BEPS,-4.81%,-4.81%,38.9729702,-77.02652192,397701.73956984,145005.96759043,253892,,{DF9A5348-F7B8-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0593863497646,38.9383841755141,107434,PM18809718,2226    1096,18809718,,Wilshire Park Condo,,,3701 CONNECTICUT AVE NW,3701 CONNECTICUT AVE CONDO,3,3701 Connecticut Ave NW,WASHINGTON,DC,20008,1956,Multifamily Housing,134705,134705,66,ENERGYSTARSCORE,Multifamily Housing,2019,59,Does Not Meet BEPS,-4.81%,-4.81%,38.93837638,-77.05938405,394851.5695999,141167.07680073,223187,,{DF9A5348-F579-29BB-E053-792F520AEC22},2022/05/12 00:00:00+00
-77.0527976960161,38.9063380595124,107556,PM2703000,0024    0885,2703000,,West End 25 Apartments,,,1229 25TH ST NW,RH 1229-1231 25TH STREET LLC,2,1255 25th Street,WASHINGTON,DC,20006,2010,Multifamily Housing,298475,271827,66,ENERGYSTARSCORE,Multifamily Housing,2019,59,Does Not Meet BEPS,-4.81%,-4.81%,38.90633027,-77.0527954,395420.7296227,137609.3367774,307810,,{DF9A5348-F5F3-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0338346275847,38.9636175620021,108110,PM4376418,2726    0812,4376418,,6040 14th St NW,,,6040 14TH ST NW,VICTORY INVESTMENTS INC,4,6040 14th St NW,WASHINGTON,DC,20011,1949,Multifamily Housing,63227,63224,66,ENERGYSTARSCORE,Multifamily Housing,2019,59,Does Not Meet BEPS,-4.81%,-4.81%,38.96360976,-77.03383233,397067.86996681,143967.07975039,256153,,{DF9A5348-F81D-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0736361933002,38.9253271148025,107735,PM3681481,1932    0806,3681481,,Wisconsin House,,,2712 WISCONSIN AVE NW,MARY E SMITH TRUSTEE,3,"2712 Wisconsin Avenue, NW",WASHINGTON,DC,20007,1957,Multifamily Housing,113689,99990,66,ENERGYSTARSCORE,Multifamily Housing,2019,59,Does Not Meet BEPS,-4.81%,-4.81%,38.92531932,-77.07363389,393614.97959078,139718.53052866,262665,,{DF9A5348-F6A6-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.048565933212,38.9094414697661,107530,PM2381169,0068    0088,2381169,,WestPark Apartments,,,1421 22ND ST NW,2130 P STREET ASSOCIATES,2,2130 P Street NW,WASHINGTON,DC,20006,1975,Multifamily Housing,197259,203712,66,ENERGYSTARSCORE,Multifamily Housing,2019,59,Does Not Meet BEPS,-4.81%,-4.81%,38.90943368,-77.04856363,395787.9603447,137953.63683581,298500,,{DF9A5348-F5D9-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0262403496707,38.9044112382058,106980,PM10524134,0341    2648,10524134,,Quincy Park Condominium,,,1001 L ST NW,QUINCY PARK CONDOMINIUM,2,"1001 L Street, NW ",WASHINGTON,DC,20001,2004,Multifamily Housing,80492,112050,66,ENERGYSTARSCORE,Multifamily Housing,2019,59,Does Not Meet BEPS,-4.81%,-4.81%,38.90440345,-77.02623806,397724.14979991,137394.44698916,297572,,{DF9A5348-F3B3-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0327462527807,38.9270651981153,108535,PM6277493,2670    0839,6277493,,Columbia Heights Village,,,2900 14TH ST NW,COLUMBIA HGTS VILLAGE APARTMENT LP,1,2900 14th Street NW,WASHINGTON,DC,20009,1976,Multifamily Housing,170710,146730,66,ENERGYSTARSCORE,Multifamily Housing,2019,59,Does Not Meet BEPS,-4.81%,-4.81%,38.92705741,-77.03274396,397160.73977405,139909.4074792,234356,,{DF9A5348-F9C6-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.014880238788,38.8134699243276,107113,PM12004331,6264    0802,12004331,,Metropolitan Police Academy,,,ANACOSTIA FWY SW,DISTRICT OF COLUMBIA,8,4665 BLUE PLAINS DRIVE SW,WASHINGTON,DC,20001,1000,Adult Education,358523,133754,110,WEATHERNORMALZEDSOUREUI_KBTUFT,Education,2019,115.6,Does Not Meet BEPS,-4.84%,-4.84%,38.81346215,-77.01487796,398707.86264268,127299.08253894,295480,,{DF9A5348-F438-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9554383465936,38.9204333283886,108293,PM4817197,4327    1160,4817197,,Washington DC,,,2435 MARKET ST NE,LOWES HOMES CENTERS LLC,5,2438 Market St NE,WASHINGTON,DC,20018,2000,Retail Store,120587,110762,64,ENERGYSTARSCORE,Retail_all,2019,59,Does Not Meet BEPS,-5.33%,-5.33%,38.92042553,-76.95543608,403864.53962654,139173.64651004,315514,,{DF9A5348-F8D4-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0330311809657,38.9000888371173,107728,PM3672853,0222    0022,3672853,,15th and H Street Associates LLP,,,1428 H ST NW,15TH AND H STREET ASSOCIATES LLP,2,733 15th Street NW,WASHINGTON,DC,20005,1911,Multifamily Housing,230141,230129,66,ENERGYSTARSCORE,Multifamily Housing,2019,58,Does Not Meet BEPS,-5.45%,-5.45%,38.90008105,-77.03302889,397134.94975171,136914.81698516,279921,,{DF9A5348-F69F-29BB-E053-792F520AEC22},2022/05/20 00:00:00+00
-77.0467035888345,38.9214934010272,107599,PM15100248,2545    1139,15100248,,Kalorama Place Condo,,,2413 1/2 20TH ST NW,KALORAMA PLACE,1,1900 Kalorama Place NW,WASHINGTON,DC,20009,1995,Multifamily Housing,130541,105541,66,ENERGYSTARSCORE,Multifamily Housing,2019,58,Does Not Meet BEPS,-5.45%,-5.45%,38.92148561,-77.04670129,395950.16995146,139291.41697341,298472,,{DF9A5348-F61E-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0348295048136,38.9015838916496,108659,PM6836003,0199    0834; 0199    0835,6836003,,Camden Grand Parc-Camden,,,900 15TH ST NW,SUMMIT GRAND PARC LLC,2,910 15th Street NW,WASHINGTON,DC,20005,1918,Multifamily Housing,50094,133225,66,ENERGYSTARSCORE,Multifamily Housing,2019,58,Does Not Meet BEPS,-5.45%,-5.45%,38.9015761,-77.03482721,396979.02002881,137080.83750796,279982,,{DF9A5348-FA42-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0331625323128,38.9252299152404,107875,PM3984616,2667    0847,3984616,,Claypoole Courts (cl230),,,1410 GIRARD ST NW,PARCEL FIVE ASSOCIATES,1,1445 Fairmont St NW,WASHINGTON,DC,20009,1983,Multifamily Housing,71013,71013,66,ENERGYSTARSCORE,Multifamily Housing,2019,58,Does Not Meet BEPS,-5.45%,-5.45%,38.92522212,-77.03316024,397124.56973166,139705.68764548,297787,,{DF9A5348-F732-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0007753147748,38.8742977365377,107225,PM13238013,0771    3259,13238013,,Arris (rr013),13238013,Arris (rr013),1331 4TH ST SE,FC 1331 LLC,6,1331 4th St SE,WASHINGTON,DC,20003,2016,Multifamily Housing,327548,476000,66,ENERGYSTARSCORE,Multifamily Housing,2019,58,Does Not Meet BEPS,-5.45%,-5.45%,38.87428995,-77.00077303,399932.92022248,134051.2866053,310978,,{DF9A5348-F4A8-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.043705785988,38.9203161814636,107266,PM14834661,2552    0812,14834661,,Norwood,,,1868 COLUMBIA RD NW,ALONZO O BLISS PROPERTIES,1,"1868 Columbia Road, N.W.",WASHINGTON,DC,20009,1917,Multifamily Housing,78600,78600,66,ENERGYSTARSCORE,Multifamily Housing,2019,58,Does Not Meet BEPS,-5.45%,-5.45%,38.92030839,-77.04370349,396210.06979178,139160.60691113,235445,,{DF9A5348-F4D1-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0505165265118,38.9128525527655,107674,PM3501723,1802    0815,3501723,,Idaho Terrace,Not Applicable: Standalone Property,Not Applicable: Standalone Property,3040 IDAHO AVE NW,IDAHO TERRACE APARTMENTS LLC,3,3040 Idaho Ave NW,WASHINGTON,DC,20016,1950,Multifamily Housing,140686,125724,66,ENERGYSTARSCORE,Multifamily Housing,2019,58,Does Not Meet BEPS,-5.45%,-5.45%,38.91284476,-77.05051423,395618.98969267,138332.38657144,223989,,{DF9A5348-F669-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
-77.0744127695061,38.9617871011608,107327,PM14008164,1857    3004,14008164,,Garfield Condominium,,,5410 CONNECTICUT AVE NW,THE GARFIELD CONDO,3,5410 Connecticut Ave NW,WASHINGTON,DC,20015,1957,Multifamily Housing,131061,131061,66,ENERGYSTARSCORE,Multifamily Housing,2019,58,Does Not Meet BEPS,-5.45%,-5.45%,38.9617793,-77.07441046,393550.93991417,143765.96663446,274846,,{DF9A5348-F50E-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-77.0246821880249,38.9366411190405,108422,PM5786350,2900    0824; 2900    0825,5786350,,Petworth at Park Place,,,3720 GEORGIA AVE NW,THE REALTY ASSOCIATES FUND X LP,4,850 Quincy Street NW,WASHINGTON,DC,20011,2009,Multifamily Housing,223707,223707,66,ENERGYSTARSCORE,Multifamily Housing,2019,58,Does Not Meet BEPS,-5.45%,-5.45%,38.93663332,-77.02467989,397860.27039538,140972.19651384,307511,,{DF9A5348-F955-29BB-E053-792F520AEC22},2022/05/09 00:00:00+00
-77.0237202950981,38.9087547926539,108564,PM6367979,0398    7006,6367979,,City Market Hotel Development LLC (Cambria Hotel Washington DC),,,899 O ST NW,CITY MARKET  HOTEL DEVELOPMENT LLC,6,899 O Street NW,WASHINGTON,DC,20001,2014,Hotel,80361,112390,54,ENERGYSTARSCORE,Hotel,2019,47,Does Not Meet BEPS,-5.58%,-5.58%,38.908747,-77.023718,397942.8613156,137876.5566029,310640,,{DF9A5348-F9E3-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0264900301119,38.8993483947839,108179,PM4226785,0345    0040,4226785,,Hyatt Grand Washington DC,,,1000 H ST NW,HHR GHDC LIMITED PARTNERSHIP,2,1000 H St. NW,WASHINGTON,DC,20001,1983,Hotel,404943,822175,54,ENERGYSTARSCORE,Hotel,2019,47,Does Not Meet BEPS,-5.58%,-5.58%,38.89934061,-77.02648774,397702.32985832,136832.43725465,239368,,{DF9A5348-F862-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9990422772228,38.8282677742885,107383,PM12004505,6207    0061,12004505,,The Triumph - Ward 8,,,4225 6TH ST SE,DISTRICT OF COLUMBIA HOUSING AUTHORITY,8,4225 6th Street SE,WASHINGTON,DC,20032,2018,Other - Lodging/Residential,30576,35330,143,WEATHERNORMALZEDSOUREUI_KBTUFT,Lodging,2019,152.2,Does Not Meet BEPS,-6.04%,-6.04%,38.82826,-76.99904,400083.35785692,128941.63594049,314996,,{DF9A5348-F546-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-76.9974999432612,38.9239079300622,108367,PM6231598,3630    0807,6231598,,Edgewood Commons 1: Edgewood Commons 1,,,601 EDGEWOOD ST NE,EDGEWOOD TERRACE ONE LLC,5,501 Edgewood Street Northeast,WASHINGTON,DC,20017,1974,Multifamily Housing,345574,343042,66,ENERGYSTARSCORE,Multifamily Housing,2019,57,Does Not Meet BEPS,-6.08%,-6.08%,38.92390014,-76.99749766,400216.98991704,139558.41733833,289567,,{DF9A5348-F91E-29BB-E053-792F520AEC22},2022/05/04 00:00:00+00
-77.0172348538181,38.875164156162,107511,PM3332272,0546    2282,3332272,,"Carrollsburg, A Condominium",,,1250 4TH ST SW,THE CARROLLSBURG CONDO,6,1250 4th St. SW,WASHINGTON,DC,20024,1974,Multifamily Housing,305599,486912,66,ENERGYSTARSCORE,Multifamily Housing,2019,57,Does Not Meet BEPS,-6.08%,-6.08%,38.87515637,-77.01723257,398504.6596901,134147.60659844,145220,,{DF9A5348-F5C6-29BB-E053-792F520AEC22},2022/05/18 00:00:00+00
-76.9879913691308,38.8954055683476,106975,PM10524052,1030    2855,10524052,,Lincoln Park Terrace Condominium,,,421 13TH ST NE,LINCOLN PARK TERR A CONDO,6,401 13th St NE ,WASHINGTON,DC,20002,2007,Multifamily Housing,53883,66685,66,ENERGYSTARSCORE,Multifamily Housing,2019,57,Does Not Meet BEPS,-6.08%,-6.08%,38.89539778,-76.98798909,401041.93996655,136394.48692999,150793,,{DF9A5348-F3AE-29BB-E053-792F520AEC22},2022/05/20 00:00:00+00
-76.9812028800109,38.8611714221213,108203,PM4356086,5753    0092,4356086,,Greenwood Manor,,,2339 GREEN ST SE,RUTH E EVANS TRUSTEE,8,"2337-2349 Green Street, SE",WASHINGTON,DC,20020,1968,Multifamily Housing,106336,106336,66,ENERGYSTARSCORE,Multifamily Housing,2019,57,Does Not Meet BEPS,-6.08%,-6.08%,38.86116364,-76.9812006,401631.62040738,132594.33688237,150373,,{DF9A5348-F87A-29BB-E053-792F520AEC22},2022/05/19 00:00:00+00
